match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,1,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,2,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,3,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,4,DA Warner,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,5,DA Warner,S Dhawan,TS Mills,0,2,0,0,0,0,0,2,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,6,S Dhawan,DA Warner,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,1,7,S Dhawan,DA Warner,TS Mills,0,0,0,1,0,0,0,1,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,1,S Dhawan,DA Warner,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,2,DA Warner,S Dhawan,A Choudhary,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,3,DA Warner,S Dhawan,A Choudhary,0,0,0,0,1,0,0,1,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,4,DA Warner,S Dhawan,A Choudhary,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,5,DA Warner,S Dhawan,A Choudhary,0,0,0,0,0,0,0,0,0,DA Warner,caught,Mandeep Singh
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,6,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,7,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,1,S Dhawan,MC Henriques,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,2,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,3,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,4,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,3,0,3,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,5,S Dhawan,MC Henriques,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,3,6,MC Henriques,S Dhawan,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,1,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,2,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,3,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,4,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,5,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,4,6,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,1,S Dhawan,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,2,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,3,S Dhawan,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,4,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,5,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,5,6,MC Henriques,S Dhawan,S Aravind,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,1,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,2,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,3,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,4,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,5,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,6,6,S Dhawan,MC Henriques,SR Watson,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,7,1,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,7,2,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,7,3,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,7,4,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,7,5,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,7,6,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,1,S Dhawan,MC Henriques,TM Head,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,2,MC Henriques,S Dhawan,TM Head,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,3,S Dhawan,MC Henriques,TM Head,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,4,MC Henriques,S Dhawan,TM Head,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,5,MC Henriques,S Dhawan,TM Head,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,6,S Dhawan,MC Henriques,TM Head,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,1,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,2,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,3,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,4,S Dhawan,MC Henriques,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,5,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,6,MC Henriques,S Dhawan,YS Chahal,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,1,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,2,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,3,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,4,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,5,MC Henriques,S Dhawan,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,6,S Dhawan,MC Henriques,A Choudhary,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,1,MC Henriques,S Dhawan,STR Binny,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,2,S Dhawan,MC Henriques,STR Binny,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,3,S Dhawan,MC Henriques,STR Binny,0,0,0,0,0,0,0,0,0,S Dhawan,caught,Sachin Baby
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,4,MC Henriques,Yuvraj Singh,STR Binny,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,5,Yuvraj Singh,MC Henriques,STR Binny,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,6,Yuvraj Singh,MC Henriques,STR Binny,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,1,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,2,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,3,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,4,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,5,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,6,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,1,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,2,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,3,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,4,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,5,Yuvraj Singh,MC Henriques,A Choudhary,0,1,0,0,0,0,0,1,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,6,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,7,Yuvraj Singh,MC Henriques,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,1,Yuvraj Singh,MC Henriques,SR Watson,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,2,Yuvraj Singh,MC Henriques,SR Watson,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,3,MC Henriques,Yuvraj Singh,SR Watson,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,4,Yuvraj Singh,MC Henriques,SR Watson,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,5,MC Henriques,Yuvraj Singh,SR Watson,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,6,MC Henriques,Yuvraj Singh,SR Watson,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,1,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,2,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,3,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,4,Yuvraj Singh,MC Henriques,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,5,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,6,MC Henriques,Yuvraj Singh,S Aravind,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,1,MC Henriques,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,2,MC Henriques,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,0,0,0,MC Henriques,caught,Sachin Baby
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,3,Yuvraj Singh,DJ Hooda,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,4,DJ Hooda,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,5,Yuvraj Singh,DJ Hooda,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,6,DJ Hooda,Yuvraj Singh,YS Chahal,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,1,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,2,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,3,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,4,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,5,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,6,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,1,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,2,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,3,Yuvraj Singh,DJ Hooda,A Choudhary,0,1,0,0,0,0,0,1,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,4,Yuvraj Singh,DJ Hooda,A Choudhary,0,1,0,0,0,0,0,1,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,5,Yuvraj Singh,DJ Hooda,A Choudhary,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,6,Yuvraj Singh,DJ Hooda,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,7,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,8,DJ Hooda,Yuvraj Singh,A Choudhary,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,1,DJ Hooda,Yuvraj Singh,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,2,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,4,0,4,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,3,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,4,Yuvraj Singh,DJ Hooda,TS Mills,0,0,0,0,0,0,0,0,0,Yuvraj Singh,bowled,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,5,BCJ Cutting,DJ Hooda,TS Mills,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,6,DJ Hooda,BCJ Cutting,TS Mills,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,20,1,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,20,2,DJ Hooda,BCJ Cutting,SR Watson,0,0,0,0,0,0,1,0,1,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,20,3,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,6,0,6,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,20,4,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,2,0,2,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,20,5,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,0,0,0,,,
1,1,Sunrisers Hyderabad,Royal Challengers Bangalore,20,6,BCJ Cutting,DJ Hooda,SR Watson,0,0,0,0,0,0,6,0,6,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,1,1,DA Warner,S Dhawan,SK Raina,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,1,2,DA Warner,S Dhawan,SK Raina,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,1,3,S Dhawan,DA Warner,SK Raina,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,1,4,DA Warner,S Dhawan,SK Raina,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,1,5,S Dhawan,DA Warner,SK Raina,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,1,6,S Dhawan,DA Warner,SK Raina,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,2,1,DA Warner,S Dhawan,P Kumar,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,2,2,DA Warner,S Dhawan,P Kumar,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,2,3,S Dhawan,DA Warner,P Kumar,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,2,4,S Dhawan,DA Warner,P Kumar,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,2,5,S Dhawan,DA Warner,P Kumar,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,2,6,DA Warner,S Dhawan,P Kumar,0,0,0,0,0,0,2,0,2,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,3,1,S Dhawan,DA Warner,SK Raina,0,0,0,0,0,0,6,0,6,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,3,2,S Dhawan,DA Warner,SK Raina,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,3,3,DA Warner,S Dhawan,SK Raina,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,3,4,DA Warner,S Dhawan,SK Raina,0,0,0,0,0,0,6,0,6,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,3,5,DA Warner,S Dhawan,SK Raina,0,0,0,0,0,0,2,0,2,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,3,6,DA Warner,S Dhawan,SK Raina,0,0,0,0,0,0,6,0,6,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,4,1,S Dhawan,DA Warner,P Kumar,0,0,0,0,0,0,0,0,0,S Dhawan,caught,BB McCullum
6,2,Sunrisers Hyderabad,Gujarat Lions,4,2,MC Henriques,DA Warner,P Kumar,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,4,3,MC Henriques,DA Warner,P Kumar,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,4,4,MC Henriques,DA Warner,P Kumar,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,4,5,MC Henriques,DA Warner,P Kumar,0,0,0,0,0,0,2,0,2,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,4,6,MC Henriques,DA Warner,P Kumar,0,0,0,0,0,0,2,0,2,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,5,1,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,5,2,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,5,3,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,5,4,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,5,5,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,5,6,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,6,1,MC Henriques,DA Warner,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,6,2,MC Henriques,DA Warner,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,6,3,DA Warner,MC Henriques,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,6,4,MC Henriques,DA Warner,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,6,5,MC Henriques,DA Warner,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,6,6,MC Henriques,DA Warner,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,7,1,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,7,2,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,7,3,MC Henriques,DA Warner,S Kaushik,0,1,0,0,0,0,0,1,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,7,4,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,2,0,2,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,7,5,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,7,6,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,7,7,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,8,1,MC Henriques,DA Warner,Tejas Baroka,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,8,2,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,2,0,2,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,8,3,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,8,4,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,8,5,DA Warner,MC Henriques,Tejas Baroka,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,8,6,MC Henriques,DA Warner,Tejas Baroka,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,9,1,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,9,2,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,9,3,DA Warner,MC Henriques,S Kaushik,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,9,4,MC Henriques,DA Warner,S Kaushik,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,9,5,DA Warner,MC Henriques,S Kaushik,0,0,0,0,0,0,0,0,0,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,9,6,DA Warner,MC Henriques,S Kaushik,0,0,0,0,0,0,1,0,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,10,1,DA Warner,MC Henriques,Basil Thampi,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,10,2,DA Warner,MC Henriques,Basil Thampi,0,0,0,0,0,0,4,0,4,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,10,3,DA Warner,MC Henriques,Basil Thampi,0,1,0,0,0,0,0,1,1,,,
6,2,Sunrisers Hyderabad,Gujarat Lions,10,4,DA Warner,MC Henriques,Basil Thampi,0,0,0,0,0,0,2,0,2,,,
